Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[53.7593],[41.8793],[16.600002],[16.600002],[0.],[9.323219],[28.8573],118.60836666666667,13.25801900572829,2020-03-19
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[54.9923],[41.8523],[15.800002],[15.800002],[0.],[8.0656185],[28.409899],51.62271666666666,7.501955432238635,2020-03-19
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[53.798],[40.118],[13.100001],[13.100001],[0.],[7.436133],[28.8573],12.655933333333333,7.119993499504892,2020-03-19
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[54.979702],[41.299698],[13.100001],[13.100001],[0.],[7.436133],[28.8573],13.187216666666666,6.814147072566945,2020-03-19
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[54.0077],[40.2377],[13.700001],[13.700001],[0.],[6.673612],[28.186201],13.878983333333334,7.132885677236578,2020-03-19
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[53.4074],[39.5474],[13.700001],[13.700001],[0.],[6.4872994],[26.1729],15.81475,7.333079098465475,2020-03-19
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[54.2867],[40.4267],[14.700002],[14.700002],[0.],[8.105845],[27.738798],17.12755,7.164538123865923,2020-03-19
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[53.0816],[39.2216],[14.700002],[14.700002],[0.],[8.105845],[27.738798],18.031716666666668,7.510251309421469,2020-03-19
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[53.0969],[39.5069],[11.900001],[11.900001],[0.],[11.478665],[32.4365],16.896733333333334,7.222910403612253,2020-03-19
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[51.2726],[38.2226],[11.100001],[11.100001],[0.],[12.782258],[36.0157],17.19976666666667,7.546314184734334,2020-03-19
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[51.9701],[38.9201],[12.1],[12.1],[0.],[12.046614],[25.7255],18.95671666666667,7.418401337694726,2020-03-19
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[53.9411],[40.5311],[16.2],[16.2],[0.],[5.90585],[12.750899],19.109583333333333,7.249723742446619,2020-03-19
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[52.79],[39.56],[14.500001],[14.500001],[0.],[8.608818],[22.1463],11.547583333333334,7.3704951490932,2020-03-19
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[49.8821],[35.1221],[13.1],[13.1],[0.],[12.174706],[28.186201],14.145000000000001,8.805743410401877,2020-03-19
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[54.0032],[39.4232],[14.600001],[14.600001],[0.],[8.905957],[23.7122],19.62203333333333,7.453755563637271,2020-03-19
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[51.055702],[35.8457],[12.9000025],[12.9000025],[0.],[10.908673],[25.7255],21.649816666666666,8.541164155253995,2020-03-19
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[53.5505],[39.3305],[16.3],[16.3],[0.],[8.518242],[23.2648],28.16865,7.6817822190774105,2020-03-19
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[51.1016],[36.6116],[14.400002],[14.400002],[0.],[10.0041685],[24.159601],18.760916666666667,8.353196740077282,2020-03-19
start city name,start city coordinates,intermediate city name,intermediate city coordinates,daily_temperature_2m_max,daily_temperature_2m_min,daily_precipitation_sum,daily_rain_sum,daily_snowfall_sum,daily_wind_speed_10m_max,daily_wind_gusts_10m_max,time(minutes),risk_factor,date
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[20.0273],[8.9573],[0.],[0.],[0.],[13.76255],[30.6469],13.857783333333334,-32.10703032532566,2022-02-05
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[21.8579],[9.1679],[0.],[0.],[0.],[11.872971],[29.3047],19.859199999999998,-33.47628492901663,2022-02-05
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[20.5511],[9.931101],[0.],[0.],[0.],[11.428422],[28.186201],15.404166666666667,-39.78938767804462,2022-02-05
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[16.9214],[8.551399],[0.],[0.],[0.],[12.658337],[31.7654],76.60536666666667,-27.789589792597322,2022-02-05
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[19.6826],[11.312601],[0.],[0.],[0.],[12.658337],[31.7654],83.88664999999999,-57.79463897990415,2022-02-05
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[21.1766],[8.306599],[0.],[0.],[0.],[11.548207],[30.4232],31.138016666666665,-28.285853318481646,2022-02-05
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[17.7269],[6.7468987],[0.2],[0.],[0.14],[12.974599],[32.8839],26.334883333333334,-22.278274895910467,2022-02-05
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[16.7135],[5.8235016],[0.],[0.],[0.],[14.250235],[35.1209],61.48331666666666,-18.744245240875003,2022-02-05
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[18.394701],[4.5346985],[0.2],[0.],[0.14],[13.137496],[34.4498],119.21036666666667,-10.689340038787211,2022-02-05
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[20.4647],[5.0747013],[0.1],[0.],[0.07],[12.83695],[33.7787],103.01936666666667,-13.824071385747091,2022-02-05
Township of Washington,"('-77.10000', '41.10000')",Township of Lewis,"('-77.10000', '41.00000')",[18.047298],[4.3673],[0.],[0.],[0.],[13.934193],[35.5683],121.29486666666666,-10.042005569316558,2022-02-05
Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[24.4193],[15.5093],[0.],[0.],[0.],[12.813539],[28.8573],118.60836666666667,113.71000235173952,2022-02-05
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[24.9323],[17.9123],[0.],[0.],[0.],[12.374472],[29.7521],51.62271666666666,42.072324953762156,2022-02-05
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[23.558],[16.357998],[0.],[0.],[0.],[11.872971],[30.6469],12.655933333333333,68.71690032285788,2022-02-05
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[24.7397],[17.5397],[0.],[0.],[0.],[11.872971],[30.6469],13.187216666666666,45.78286570573317,2022-02-05
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[23.7677],[16.5677],[0.],[0.],[0.],[12.088082],[30.1995],13.878983333333334,63.11019195663072,2022-02-05
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[23.6174],[15.337399],[0.],[0.],[0.],[12.497205],[29.528399],15.81475,121.15734583934574,2022-02-05
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[24.6767],[16.036701],[0.],[0.],[0.],[12.974599],[31.0943],17.12755,79.57350036163893,2022-02-05
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[23.4716],[14.8316],[0.],[0.],[0.],[12.974599],[31.0943],18.031716666666668,194.84323483024005,2022-02-05
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[23.2169],[15.2069],[0.],[0.],[0.],[14.267781],[32.8839],16.896733333333334,134.2601428377346,2022-02-05
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[22.292599],[13.652599],[0.],[0.],[0.],[15.983204],[36.239403],17.19976666666667,-466.2868553263559,2022-02-05
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[22.4501],[14.080099],[0.],[0.],[0.],[14.882357],[35.1209],18.95671666666667,2022.5381193299136,2022-02-05
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[23.7911],[13.9811],[0.],[0.],[0.],[10.599226],[25.501799],19.109583333333333,-8571.421345105578,2022-02-05
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[22.37],[13.190001],[0.],[0.],[0.],[11.090649],[29.3047],11.547583333333334,-199.98879131841642,2022-02-05
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[15.3221],[1.6421013],[0.],[0.],[0.],[14.464587],[34.4498],14.145000000000001,-13.089339225139216,2022-02-05
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[20.0732],[13.683199],[0.],[0.],[0.],[11.006858],[30.8706],19.62203333333333,-511.3139862931318,2022-02-05
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[16.045698],[-0.42430115],[0.],[0.],[0.],[13.290868],[33.3313],21.649816666666666,-11.168439451171967,2022-02-05
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[21.7805],[13.4105],[0.],[0.],[0.],[12.205495],[32.4365],28.16865,-274.6809179603234,2022-02-05
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[16.811598],[0.61159897],[0.],[0.],[0.],[13.446212],[34.0024],18.760916666666667,-12.057608255676111,2022-02-05
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[61.8035],[39.3035],[0.],[0.],[0.],[11.144661],[28.8573],13.857783333333334,6.420893914698305,2015-04-28
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[63.1634],[41.1134],[0.],[0.],[0.],[11.144661],[28.8573],19.859199999999998,6.024417407780268,2015-04-28
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[61.676598],[39.7166],[0.],[0.],[0.],[11.515661],[28.8573],15.404166666666667,6.3242544075516145,2015-04-28
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[59.0792],[37.3892],[0.],[0.],[0.],[11.327263],[28.6336],76.60536666666667,8.869088503132307,2015-04-28
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[61.9115],[40.2215],[0.],[0.],[0.],[11.515661],[28.8573],83.88664999999999,8.664834420062268,2015-04-28
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[62.9447],[41.1647],[0.],[0.],[0.],[11.515661],[28.8573],31.138016666666665,6.131761373098184,2015-04-28
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[60.2942],[38.6942],[0.],[0.],[0.],[11.487382],[29.081],26.334883333333334,6.666877506669792,2015-04-28
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[59.5382],[38.0282],[0.],[0.],[0.],[11.487382],[29.081],61.48331666666666,7.810715526902749,2015-04-28
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[61.0394],[39.6194],[0.],[0.],[0.],[11.487382],[29.081],119.21036666666667,12.787170876587414,2015-04-28
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[62.5154],[41.185402],[0.],[0.],[0.],[11.240786],[29.081],103.01936666666667,10.305829624759177,2015-04-28
Township of Washington,"('-77.10000', '41.10000')",Township of Lewis,"('-77.10000', '41.00000')",[60.5588],[39.0488],[0.],[0.],[0.],[11.487382],[29.3047],121.29486666666666,13.243084464222408,2015-04-28
Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[64.046295],[42.5363],[0.],[0.],[0.],[11.240786],[29.081],118.60836666666667,12.052472622203448,2015-04-28
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[64.230804],[42.6308],[0.],[0.],[0.],[11.584982],[28.409899],51.62271666666666,6.322701122591505,2015-04-28
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[62.9627],[41.452698],[0.],[0.],[0.],[11.584982],[28.409899],12.655933333333333,5.91560828981612,2015-04-28
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[64.0535],[42.7235],[0.],[0.],[0.],[11.515661],[28.8573],13.187216666666666,5.656250893771451,2015-04-28
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[62.9681],[41.7281],[0.],[0.],[0.],[12.254596],[29.7521],13.878983333333334,5.86114403194154,2015-04-28
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[61.9061],[40.8461],[0.],[0.],[0.],[12.254596],[29.7521],15.81475,6.061056886544609,2015-04-28
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[62.840298],[41.9603],[0.],[0.],[0.],[11.845542],[30.6469],17.12755,5.8270434232390125,2015-04-28
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[61.488503],[40.9685],[0.],[0.],[0.],[13.0438385],[31.0943],18.031716666666668,6.045092918360984,2015-04-28
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[61.852997],[41.603],[0.],[0.],[0.],[13.166033],[33.1076],16.896733333333334,5.900842361735256,2015-04-28
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[61.007896],[41.0279],[0.],[0.],[0.],[13.166033],[33.1076],17.19976666666667,6.027301422857436,2015-04-28
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[60.8612],[41.1512],[0.],[0.],[0.],[13.166033],[33.1076],18.95671666666667,6.010219147998279,2015-04-28
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[62.025803],[42.4958],[0.],[0.],[0.],[13.0438385],[31.0943],19.109583333333333,5.729643268175552,2015-04-28
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[60.305],[40.955],[0.],[0.],[0.],[13.219137],[32.660202],11.547583333333334,6.02135683397926,2015-04-28
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[57.9263],[38.4863],[0.],[0.],[0.],[14.526728],[34.8972],14.145000000000001,6.635629560562167,2015-04-28
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[60.5615],[41.7515],[0.],[0.],[0.],[13.608978],[34.8972],19.62203333333333,5.88544351846694,2015-04-28
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[57.9011],[38.7311],[0.],[0.],[0.],[13.907232],[34.0024],21.649816666666666,6.613064458323317,2015-04-28
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[60.0854],[41.7254],[0.],[0.],[0.],[13.219137],[32.660202],28.16865,5.971060975511779,2015-04-28
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[58.0541],[39.2441],[0.],[0.],[0.],[14.346479],[34.6735],18.760916666666667,6.459759122515118,2015-04-28
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[76.4573],[59.1773],[1.1],[1.1],[0.],[10.693234],[25.278101],13.857783333333334,3.648316862621546,2017-08-14
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[75.4979],[58.7579],[4.6],[4.6],[0.],[8.056306],[21.0278],19.859199999999998,3.8539799154787935,2017-08-14
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[74.9111],[59.1611],[3.6999998],[3.6999998],[0.],[8.288983],[20.8041],15.404166666666667,3.759451134312693,2017-08-14
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[71.9114],[57.151398],[1.5],[1.5],[0.],[8.527049],[21.6989],76.60536666666667,5.759608432013492,2017-08-14
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[74.6726],[59.9126],[1.5],[1.5],[0.],[8.527049],[21.6989],83.88664999999999,6.07394869505114,2017-08-14
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[76.166595],[59.6966],[1.5000001],[1.5000001],[0.],[7.832695],[20.3567],31.138016666666665,3.772346103834554,2017-08-14
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[73.0769],[59.9369],[1.6000001],[1.6000001],[0.],[8.5475645],[20.133],26.334883333333334,3.695903511483428,2017-08-14
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[72.0635],[58.2035],[1.7],[1.7],[0.],[8.795707],[21.9226],61.48331666666666,4.80273052943918,2017-08-14
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[73.6547],[59.5247],[0.7],[0.7],[0.],[8.527049],[20.133],119.21036666666667,10.050022851968986,2017-08-14
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[75.6347],[61.1447],[0.90000004],[0.90000004],[0.],[8.2769],[21.4752],103.01936666666667,7.817340739580839,2017-08-14
Township of Washington,"('-77.10000', '41.10000')",Township of Lewis,"('-77.10000', '41.00000')",[73.0373],[59.8973],[0.5],[0.5],[0.],[8.2769],[21.0278],121.29486666666666,10.3249374790228,2017-08-14
Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[77.879295],[60.2393],[1.3000001],[1.3000001],[0.],[8.0656185],[16.330101],118.60836666666667,9.929612474418345,2017-08-14
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[78.6623],[57.8723],[0.8000001],[0.8000001],[0.],[7.8582087],[17.4486],51.62271666666666,4.389816150974747,2017-08-14
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[77.018],[58.568],[0.8],[0.8],[0.],[6.7444715],[16.1064],12.655933333333333,3.681753999593397,2017-08-14
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[78.1997],[59.749702],[0.8],[0.8],[0.],[6.7444715],[16.1064],13.187216666666666,3.5887518072670703,2017-08-14
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[77.6777],[59.4977],[1.2],[1.2],[0.],[7.024322],[16.1064],13.878983333333334,3.6267898573121933,2017-08-14
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[77.167404],[58.5374],[0.6],[0.6],[0.],[6.3153167],[15.8827],15.81475,3.6883025316964986,2017-08-14
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[78.136696],[59.1467],[0.90000004],[0.90000004],[0.],[6.299449],[17.0012],17.12755,3.657299278177674,2017-08-14
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[76.9316],[57.941597],[0.90000004],[0.90000004],[0.],[6.299449],[17.0012],18.031716666666668,3.7616631727811636,2017-08-14
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[76.5869],[61.0169],[0.6],[0.6],[0.],[7.4663534],[17.2249],16.896733333333334,3.5004553097407936,2017-08-14
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[75.2126],[58.9226],[1.3],[1.3],[0.],[8.249648],[18.119701],17.19976666666667,3.691787454788132,2017-08-14
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[75.6401],[59.800102],[1.4000001],[1.4000001],[0.],[7.7814164],[17.0012],18.95671666666667,3.6357636144203975,2017-08-14
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[77.5211],[60.4211],[0.5],[0.5],[0.],[6.2675934],[14.764199],19.109583333333333,3.553774994990608,2017-08-14
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[75.92],[56.84],[0.9],[0.9],[0.],[6.7703905],[16.5538],11.547583333333334,3.830668264236154,2017-08-14
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[71.5721],[56.9921],[0.1],[0.1],[0.],[8.204027],[19.238201],14.145000000000001,3.7920065009789012,2017-08-14
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[76.5932],[58.143196],[0.1],[0.1],[0.],[6.579214],[17.4486],19.62203333333333,3.7218734201806924,2017-08-14
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[72.8357],[56.0957],[0.1],[0.1],[0.],[7.5031257],[17.4486],21.649816666666666,3.915257358879484,2017-08-14
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[76.860504],[57.330498],[1.1],[1.1],[0.],[6.3034196],[16.7775],28.16865,3.9124446604461456,2017-08-14
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[73.9616],[55.961597],[1.7],[1.7],[0.],[6.579214],[16.7775],18.760916666666667,3.9760143738430567,2017-08-14
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[56.4935],[36.5135],[0.7],[0.7],[0.],[7.7233214],[20.580399],13.857783333333334,7.2702667762975715,2010-11-14
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[56.5034],[37.2434],[0.7],[0.7],[0.],[7.7233214],[20.580399],19.859199999999998,7.073441100703485,2010-11-14
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[55.556602],[35.1266],[2.],[2.],[0.],[7.9437127],[20.580399],15.404166666666667,7.863281173179396,2010-11-14
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[54.6692],[33.6092],[5.],[5.],[0.],[7.8804655],[23.9359],76.60536666666667,10.663211096168622,2010-11-14
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[56.961502],[35.8115],[2.],[2.],[0.],[7.9437127],[20.580399],83.88664999999999,10.079023209675771,2010-11-14
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[57.0947],[35.8547],[0.],[0.],[0.],[8.164283],[21.0278],31.138016666666665,7.580733157999328,2010-11-14
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[55.0742],[33.5642],[3.2000003],[3.2000003],[0.],[8.130503],[21.0278],26.334883333333334,8.681477545598788,2010-11-14
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[55.2182],[33.3482],[3.2000003],[3.2000003],[0.],[8.130503],[21.0278],61.48331666666666,9.739210223898016,2010-11-14
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[55.9994],[34.3094],[3.2000003],[3.2000003],[0.],[8.130503],[21.0278],119.21036666666667,14.724052839412021,2010-11-14
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[57.2954],[35.5154],[0.90000004],[0.90000004],[0.],[8.164283],[21.2515],103.01936666666667,11.951534503813694,2010-11-14
Township of Washington,"('-77.10000', '41.10000')",Township of Lewis,"('-77.10000', '41.00000')",[55.9688],[33.7388],[2.3000002],[2.3000002],[0.],[8.164283],[21.0278],121.29486666666666,15.19263418634154,2010-11-14
Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[57.7463],[36.4163],[0.90000004],[0.90000004],[0.],[8.164283],[21.2515],118.60836666666667,13.674645195648427,2010-11-14
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[58.200798],[34.5308],[0.5],[0.5],[0.],[8.352132],[21.0278],51.62271666666666,8.598879154075737,2010-11-14
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[57.1127],[33.9827],[0.5],[0.5],[0.],[8.352132],[21.0278],12.655933333333333,8.166600277412712,2010-11-14
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[58.3835],[35.7035],[0.2],[0.2],[0.],[8.60591],[21.4752],13.187216666666666,7.497091021578298,2010-11-14
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[57.4781],[35.6981],[0.2],[0.2],[0.],[8.527049],[21.4752],13.878983333333334,7.50137781537575,2010-11-14
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[56.6861],[33.9161],[0.2],[0.2],[0.],[8.527049],[21.4752],15.81475,8.17885945382893,2010-11-14
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[57.8003],[36.1103],[0.2],[0.2],[0.],[8.385021],[21.0278],17.12755,7.37629882424412,2010-11-14
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[56.7185],[35.6585],[0.],[0.],[0.],[8.5475645],[21.4752],18.031716666666668,7.517826480465226,2010-11-14
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[57.263],[37.013],[0.],[0.],[0.],[8.527049],[21.6989],16.896733333333334,7.071414471498004,2010-11-14
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[56.7779],[36.4379],[0.],[0.],[0.],[8.527049],[21.6989],17.19976666666667,7.2534220008317565,2010-11-14
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[56.6312],[36.8312],[0.],[0.],[0.],[8.527049],[21.6989],18.95671666666667,7.1391854541568245,2010-11-14
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[57.6158],[37.0958],[0.],[0.],[0.],[8.5475645],[21.4752],19.109583333333333,7.05885774018209,2010-11-14
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[56.615],[36.185],[0.],[0.],[0.],[9.174427],[23.0411],11.547583333333334,7.313571333050613,2010-11-14
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[54.1463],[36.5963],[0.],[0.],[0.],[9.182606],[22.5937],14.145000000000001,7.189001414584955,2010-11-14
