Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[40.3556],[22.535599],[0.],[0.],[0.],[9.71229],[20.8041],15.876816666666667,19.006282561420498,2020-12-23
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[41.0549],[24.2249],[0.],[0.],[0.],[9.784158],[20.580399],19.94973333333333,15.893804688267293,2020-12-23
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[43.7576],[23.6876],[0.],[0.],[0.],[10.224339],[21.2515],16.183133333333334,16.750792333914383,2020-12-23
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[50.9081],[31.1081],[19.800001],[19.800001],[0.],[11.975788],[43.8452],11.338433333333334,11.563212917978683,2011-12-27
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[51.5102],[31.1702],[18.300001],[18.300001],[0.],[14.07889],[47.8718],15.229199999999999,11.377453324292262,2011-12-27
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[51.9638],[31.4438],[19.800001],[19.800001],[0.],[14.962838],[51.003597],14.004183333333334,11.34925758095567,2011-12-27
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[50.6561],[30.3161],[24.2],[24.2],[0.],[11.608715],[44.2926],15.876816666666667,12.625545835697798,2011-12-27
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[51.8675],[30.9875],[19.800001],[19.800001],[0.],[14.962838],[51.003597],19.94973333333333,11.684565588304057,2011-12-27
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[52.9025],[31.5725],[19.199999],[19.199999],[0.],[17.203098],[55.477596],16.183133333333334,11.214042043470227,2011-12-27
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[45.636803],[31.0568],[0.4],[0.4],[0.],[11.318424],[28.186201],11.338433333333334,9.550680641200026,2019-02-21
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[45.5387],[30.8687],[0.3],[0.3],[0.],[11.340508],[27.9625],15.229199999999999,9.659659368788253,2019-02-21
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[47.9417],[31.6517],[0.3],[0.3],[0.],[11.677483],[27.291399],14.004183333333334,9.227336089638092,2019-02-21
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[45.2156],[30.6356],[0.4],[0.4],[0.],[11.318424],[28.186201],15.876816666666667,9.808379277133584,2019-02-21
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[47.8949],[31.6049],[0.3],[0.3],[0.],[11.677483],[27.291399],19.94973333333333,9.282784487927149,2019-02-21
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[50.1476],[32.2376],[0.2],[0.2],[0.],[11.830748],[28.186201],16.183133333333334,8.930870836691108,2019-02-21
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[61.7081],[49.828102],[0.],[0.],[0.],[9.976619],[20.580399],11.338433333333334,4.532381191187314,2015-11-07
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[62.3102],[49.980198],[0.],[0.],[0.],[10.599226],[22.5937],15.229199999999999,4.5265387175256455,2015-11-07
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[62.943798],[50.6138],[0.],[0.],[0.],[10.282903],[21.9226],14.004183333333334,4.443718577267163,2015-11-07
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[61.546104],[49.5761],[0.],[0.],[0.],[10.1284485],[21.9226],15.876816666666667,4.580565117774016,2015-11-07
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[63.0275],[50.6975],[0.],[0.],[0.],[10.282903],[21.9226],19.94973333333333,4.464597710855491,2015-11-07
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[64.0625],[51.822502],[0.],[0.],[0.],[9.976619],[20.8041],16.183133333333334,4.311547436329374,2015-11-07
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[65.1281],[36.1481],[0.3],[0.3],[0.],[6.7703905],[16.1064],11.338433333333334,7.349568760622307,2012-03-12
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[64.9202],[36.9302],[1.4000001],[1.4000001],[0.],[7.832695],[19.0145],15.229199999999999,7.198880006967141,2012-03-12
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[65.1938],[37.5638],[1.1],[1.1],[0.],[7.8135056],[19.9093],14.004183333333334,6.978136565774063,2012-03-12
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[64.696106],[36.4361],[0.],[0.],[0.],[6.5027094],[15.659],15.876816666666667,7.247452414081939,2012-03-12
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[64.9175],[37.5575],[1.1],[1.1],[0.],[7.8135056],[19.9093],19.94973333333333,7.010968672514472,2012-03-12
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[65.5925],[38.6825],[0.8],[0.8],[0.],[8.207077],[19.9093],16.183133333333334,6.650078716067384,2012-03-12
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[86.496796],[69.8468],[4.5],[4.5],[0.],[11.7095785],[24.8307],11.338433333333334,3.0566232943000164,2023-08-15
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[87.2087],[69.9287],[5.7],[5.7],[0.],[11.574179],[23.9359],15.229199999999999,3.104054824790809,2023-08-15
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[88.2617],[69.6317],[16.],[16.],[0.],[11.864539],[24.383299],14.004183333333334,3.448856692151048,2023-08-15
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[86.0756],[69.4256],[4.5],[4.5],[0.],[11.7095785],[24.8307],15.876816666666667,3.0959252366434042,2023-08-15
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[88.2149],[69.5849],[16.],[16.],[0.],[11.864539],[24.383299],19.94973333333333,3.4827147720518,2023-08-15
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[89.207596],[70.4876],[2.8],[2.8],[0.],[10.482917],[22.5937],16.183133333333334,2.9854919477764534,2023-08-15
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[91.048096],[72.0581],[1.3],[1.3],[0.],[7.02076],[20.8041],11.338433333333334,2.8414037491879314,2016-07-08
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[90.7502],[72.3902],[2.3],[2.3],[0.],[7.119848],[21.6989],15.229199999999999,2.869402686750279,2016-07-08
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[91.2938],[72.9338],[6.3],[6.3],[0.],[6.651079],[19.9093],14.004183333333334,2.9604236729657676,2016-07-08
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[90.7061],[71.7161],[2.3],[2.3],[0.],[5.4152036],[17.6723],15.876816666666667,2.9055189237106167,2016-07-08
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[91.2875],[72.3875],[6.3],[6.3],[0.],[6.651079],[19.9093],19.94973333333333,3.018914146643921,2016-07-08
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[92.1425],[72.8825],[10.800001],[10.800001],[0.],[6.044041],[17.4486],16.183133333333334,3.1097738519481193,2016-07-08
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[80.1968],[68.136795],[1.9000001],[1.9000001],[0.],[11.16933],[23.2648],11.338433333333334,3.0663836445153088,2022-06-27
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[79.5587],[68.1287],[2.8999999],[2.8999999],[0.],[11.234107],[22.8174],15.229199999999999,3.11336590004421,2022-06-27
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[80.8817],[68.1917],[1.8000002],[1.8000002],[0.],[10.915552],[24.607],14.004183333333334,3.068332572115907,2022-06-27
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[79.7756],[67.7156],[1.9000001],[1.9000001],[0.],[11.16933],[23.2648],15.876816666666667,3.1064985442408144,2022-06-27
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[80.8349],[68.1449],[1.8000002],[1.8000002],[0.],[10.915552],[24.607],19.94973333333333,3.101938981764439,2022-06-27
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[81.4676],[69.0476],[2.0000002],[2.0000002],[0.],[11.113185],[25.501799],16.183133333333334,3.0366884537198224,2022-06-27
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[48.1568],[34.3868],[0.],[0.],[0.],[14.149799],[32.8839],11.338433333333334,7.9571095133854675,2023-04-02
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[48.0587],[34.5587],[0.],[0.],[0.],[14.464587],[33.555],15.229199999999999,7.9039375513984735,2023-04-02
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[48.7517],[35.1617],[0.],[0.],[0.],[14.718371],[31.7654],14.004183333333334,7.674496516556189,2023-04-02
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[47.7356],[33.9656],[0.],[0.],[0.],[14.149799],[32.8839],15.876816666666667,8.140902564647737,2023-04-02
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[48.704903],[35.1149],[0.],[0.],[0.],[14.718371],[31.7654],19.94973333333333,7.722435570745413,2023-04-02
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[50.057602],[36.1076],[0.],[0.],[0.],[14.239696],[32.2128],16.183133333333334,7.356179284739148,2023-04-02
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[40.2368],[24.2168],[12.100001],[12.100001],[0.],[13.601623],[30.1995],11.338433333333334,17.99880961574129,2022-01-09
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[40.6787],[24.2987],[12.2],[12.2],[0.],[14.10907],[29.7521],15.229199999999999,17.886510141836286,2022-01-09
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[41.1917],[24.2717],[12.5],[12.5],[0.],[13.514887],[28.6336],14.004183333333334,17.98113070605929,2022-01-09
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[39.8156],[23.7956],[12.100001],[12.100001],[0.],[13.601623],[30.1995],15.876816666666667,18.78842946517951,2022-01-09
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[41.1449],[24.2249],[12.5],[12.5],[0.],[13.514887],[28.6336],19.94973333333333,18.09431535907862,2022-01-09
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[42.1376],[25.3076],[12.5],[12.5],[0.],[12.630633],[27.9625],16.183133333333334,16.344842590753753,2022-01-09
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[95.2781],[70.9781],[0.5],[0.5],[0.],[10.530545],[26.1729],11.338433333333334,2.869783872204301,2011-06-09
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[95.43021],[71.6702],[3.],[3.],[0.],[10.224339],[26.3966],15.229199999999999,2.926774587405168,2011-06-09
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[95.7938],[72.2138],[4.7],[4.7],[0.],[10.046596],[26.620298],14.004183333333334,2.9473290911897765,2011-06-09
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[94.6661],[70.6361],[1.6999999],[1.6999999],[0.],[10.551908],[25.949202],15.876816666666667,2.9413417251635665,2011-06-09
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[95.7875],[72.2075],[4.7],[4.7],[0.],[10.046596],[26.620298],19.94973333333333,2.978616618249115,2011-06-09
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[96.6425],[73.152504],[4.7],[4.7],[0.],[10.093803],[25.278101],16.183133333333334,2.9100867662891803,2011-06-09
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[76.6481],[65.3981],[1.6],[1.6],[0.],[10.473366],[23.4885],11.338433333333334,3.21869143184294,2010-08-23
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[77.1602],[65.4602],[0.5],[0.5],[0.],[9.323219],[23.4885],15.229199999999999,3.1896154352818678,2010-08-23
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[76.983795],[65.733795],[0.6],[0.6],[0.],[9.204379],[24.8307],14.004183333333334,3.1714487995476195,2010-08-23
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[75.7661],[64.696106],[3.9],[3.9],[0.],[10.263418],[23.9359],15.876816666666667,3.360930060937749,2010-08-23
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[76.8875],[65.5475],[0.6],[0.6],[0.],[9.204379],[24.8307],19.94973333333333,3.2138118025928777,2010-08-23
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[77.9225],[66.3125],[0.8],[0.8],[0.],[10.6086645],[25.501799],16.183133333333334,3.152683971055941,2010-08-23
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[54.8681],[36.3281],[1.1],[1.1],[0.],[10.774819],[25.278101],11.338433333333334,7.3549004173460615,2012-02-22
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[55.2902],[36.7502],[2.4],[2.4],[0.],[10.1284485],[24.383299],15.229199999999999,7.334767587571827,2012-02-22
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[55.6538],[37.2938],[1.8],[1.8],[0.],[9.753423],[23.9359],14.004183333333334,7.112890337026294,2012-02-22
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[54.6161],[35.9861],[2.],[2.],[0.],[11.574179],[29.528399],15.876816666666667,7.558978039393874,2012-02-22
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[55.6475],[37.3775],[1.8],[1.8],[0.],[9.753423],[23.9359],19.94973333333333,7.1184632074173155,2012-02-22
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[56.502502],[38.3225],[1.1],[1.1],[0.],[9.753423],[23.4885],16.183133333333334,6.7702890053155125,2012-02-22
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[67.2881],[45.508102],[0.],[0.],[0.],[17.421333],[40.4897],11.338433333333334,5.152325502052304,2016-03-31
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[67.350204],[45.7502],[0.],[0.],[0.],[17.655302],[41.6082],15.229199999999999,5.1263924204803315,2016-03-31
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[67.6238],[45.8438],[0.],[0.],[0.],[18.10865],[43.6215],14.004183333333334,5.10648995945811,2016-03-31
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[66.8561],[44.8061],[0.4],[0.4],[0.],[16.421774],[39.8186],15.876816666666667,5.309017119487232,2016-03-31
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[67.4375],[45.4775],[0.],[0.],[0.],[18.10865],[43.6215],19.94973333333333,5.1966609467652845,2016-03-31
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[68.3825],[46.0625],[0.],[0.],[0.],[18.840004],[43.1741],16.183133333333334,5.081014474324309,2016-03-31
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[53.7368],[42.0368],[0.],[0.],[0.],[9.822442],[22.369999],11.338433333333334,5.788910968265534,2023-04-07
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[53.8187],[42.7487],[0.],[0.],[0.],[10.606305],[23.0411],15.229199999999999,5.659099663052155,2023-04-07
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[54.5117],[42.4517],[0.],[0.],[0.],[10.106191],[21.9226],14.004183333333334,5.713017812558278,2023-04-07
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[53.3156],[41.6156],[0.],[0.],[0.],[9.822442],[22.369999],15.876816666666667,5.893195565009078,2023-04-07
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[54.4649],[42.4049],[0.],[0.],[0.],[10.106191],[21.9226],19.94973333333333,5.7533692814706425,2023-04-07
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[55.5476],[42.7676],[0.],[0.],[0.],[9.408707],[20.580399],16.183133333333334,5.659717949202206,2023-04-07
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[89.6981],[70.8881],[0.],[0.],[0.],[8.288983],[21.6989],11.338433333333334,2.8584866186412605,2015-08-18
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[88.770195],[70.590195],[0.],[0.],[0.],[8.57387],[20.8041],15.229199999999999,2.8867488337647536,2015-08-18
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[89.40379],[71.0438],[0.],[0.],[0.],[9.26939],[21.2515],14.004183333333334,2.8590803410642502,2015-08-18
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[89.356094],[70.546104],[0.],[0.],[0.],[8.0656185],[21.9226],15.876816666666667,2.891865019862308,2015-08-18
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[89.3975],[70.947495],[0.],[0.],[0.],[9.26939],[21.2515],19.94973333333333,2.894853537806651,2015-08-18
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[90.3425],[71.8925],[0.],[0.],[0.],[9.621701],[21.4752],16.183133333333334,2.8266727408004115,2015-08-18
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[43.1168],[32.5868],[17.699999],[11.3],[4.4800005],[22.497147],[55.477596],11.338433333333334,10.440773532407512,2018-03-02
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[43.1987],[32.6687],[17.],[10.299999],[4.69],[23.632929],[61.517498],15.229199999999999,10.340794801777283,2018-03-02
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[43.5317],[33.0917],[20.300003],[11.9],[5.88],[25.506704],[61.7412],14.004183333333334,10.418440276963306,2018-03-02
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[42.695602],[32.1656],[17.699999],[11.3],[4.4800005],[22.497147],[55.477596],15.876816666666667,10.698765431699897,2018-03-02
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[43.4849],[33.0449],[20.300003],[11.9],[5.88],[25.506704],[61.7412],19.94973333333333,10.47496684710196,2018-03-02
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[44.1176],[34.1276],[23.100002],[13.300001],[6.93],[23.735403],[52.3458],16.183133333333334,10.142851967629813,2018-03-02
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[47.256798],[34.2968],[2.9],[2.9],[0.],[12.131473],[26.1729],11.338433333333334,8.249528537128976,2018-10-26
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[47.4287],[34.9187],[3.9],[3.9],[0.],[13.09744],[27.5151],15.229199999999999,8.103913647570547,2018-10-26
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[47.6717],[35.0717],[3.4],[3.4],[0.],[11.625945],[24.8307],14.004183333333334,7.997630460440255,2018-10-26
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[46.835598],[33.8756],[2.9],[2.9],[0.],[12.131473],[26.1729],15.876816666666667,8.44027756774688,2018-10-26
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[47.6249],[35.0249],[3.4],[3.4],[0.],[11.625945],[24.8307],19.94973333333333,8.046361463993385,2018-10-26
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[48.6176],[35.0276],[4.4],[4.4],[0.],[11.106429],[23.7122],16.183133333333334,8.10919124001387,2018-10-26
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[56.1668],[38.2568],[3.2],[3.2],[0.],[12.8135395],[28.6336],11.338433333333334,6.9267892211794315,2023-11-18
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[55.8887],[38.6987],[3.1],[3.1],[0.],[14.107296],[29.081],15.229199999999999,6.809034588444107,2023-11-18
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[56.2217],[39.1217],[1.3],[1.3],[0.],[13.228598],[28.6336],14.004183333333334,6.560912011975191,2023-11-18
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[55.745598],[37.8356],[3.2],[3.2],[0.],[12.8135395],[28.6336],15.876816666666667,7.065157398955386,2023-11-18
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[56.1749],[39.0749],[1.3],[1.3],[0.],[13.228598],[28.6336],19.94973333333333,6.604091764706278,2023-11-18
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[57.0776],[38.8076],[1.],[1.],[0.],[12.408799],[28.8573],16.183133333333334,6.631198663642323,2023-11-18
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[38.7581],[30.0281],[0.5],[0.10000001],[0.28],[12.038303],[29.081],11.338433333333334,10.174191986450795,2014-11-14
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[38.8202],[30.2702],[0.5],[0.10000001],[0.28],[12.654383],[30.1995],15.229199999999999,10.036231132493985,2014-11-14
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[39.4538],[30.903801],[0.5],[0.20000002],[0.21000001],[12.658337],[30.1995],14.004183333333334,9.65604318295291,2014-11-14
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[38.5061],[29.8661],[0.5],[0.10000001],[0.28],[12.180871],[29.7521],15.876816666666667,10.294119384351575,2014-11-14
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[39.5375],[30.9875],[0.5],[0.20000002],[0.21000001],[12.658337],[30.1995],19.94973333333333,9.63953226261322,2014-11-14
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[40.572502],[32.1125],[0.8],[0.5],[0.21000001],[12.658337],[29.3047],16.183133333333334,9.051985761128234,2014-11-14
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[41.9981],[22.4681],[0.],[0.],[0.],[9.323219],[21.6989],11.338433333333334,19.141411399073334,2014-02-01
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[41.7002],[24.6002],[0.],[0.],[0.],[9.437913],[22.1463],15.229199999999999,15.306791666502926,2014-02-01
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[42.1538],[26.9438],[0.],[0.],[0.],[8.998192],[20.8041],14.004183333333334,12.534801934408419,2014-02-01
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[41.476097],[24.0161],[0.],[0.],[0.],[9.323219],[22.8174],15.876816666666667,16.200906216195854,2014-02-01
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[41.9675],[27.0275],[0.],[0.],[0.],[8.998192],[20.8041],19.94973333333333,12.485360873396681,2014-02-01
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[42.6425],[27.7925],[0.],[0.],[0.],[8.456333],[19.0145],16.183133333333334,11.773897151434197,2014-02-01
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[86.7668],[72.4568],[2.6],[2.6],[0.],[7.703859],[22.369999],11.338433333333334,2.862127115638219,2018-08-07
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[86.5787],[72.6287],[4.5],[4.5],[0.],[8.405883],[22.369999],15.229199999999999,2.925371507817553,2018-08-07
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[87.1817],[73.1417],[1.],[1.],[0.],[8.304062],[21.9226],14.004183333333334,2.788776722882419,2018-08-07
Township of West Nantmeal,"('-75.80000', '40.10000')",Township of Union,"('-75.80000', '40.20000')",[86.3456],[72.0356],[2.6],[2.6],[0.],[7.703859],[22.369999],15.876816666666667,2.898976508065825,2018-08-07
Township of Union,"('-75.80000', '40.20000')",Philadelphia,"('-75.70000', '40.10000')",[87.1349],[73.0949],[1.],[1.],[0.],[8.304062],[21.9226],19.94973333333333,2.821940558835651,2018-08-07
Philadelphia,"('-75.70000', '40.10000')",West Pikeland,"('-75.60000', '40.10000')",[87.94759],[73.9976],[0.8],[0.8],[0.],[8.2769],[22.1463],16.183133333333334,2.752492008076196,2018-08-07
Reading,"('-75.90000', '40.30000')",Township of Robeson,"('-75.90000', '40.20000')",[76.3268],[57.6068],[0.],[0.],[0.],[13.0438385],[31.5417],11.338433333333334,3.725807779818186,2020-06-07
Township of Robeson,"('-75.90000', '40.20000')",Honey Brook,"('-75.90000', '40.10000')",[75.508705],[58.2287],[0.],[0.],[0.],[12.719464],[30.1995],15.229199999999999,3.686842248743864,2020-06-07
Honey Brook,"('-75.90000', '40.10000')",Township of West Nantmeal,"('-75.80000', '40.10000')",[76.3817],[58.741703],[0.],[0.],[0.],[12.22393],[30.8706],14.004183333333334,3.6399404027903683,2020-06-07
