Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[37.688],[20.048],[0.],[0.],[0.],[12.26276],[26.844],23.1486,26.86081394206818,2016-01-27
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[37.7258],[21.255798],[0.],[0.],[0.],[12.26276],[26.844],18.33235,22.366806292699483,2016-01-27
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[39.8228],[22.722801],[0.],[0.],[0.],[11.417469],[25.949202],15.028733333333333,18.59522640621033,2016-01-27
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[46.8374],[40.6274],[1.6000001],[1.6000001],[0.],[7.7814164],[15.8827],15.81475,6.218778828519997,2021-12-30
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[48.076702],[41.8667],[1.2000002],[1.2000002],[0.],[7.203696],[16.330101],17.12755,5.924016486189672,2021-12-30
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[46.8716],[40.6616],[1.2000002],[1.2000002],[0.],[7.203696],[16.330101],18.031716666666668,6.195254635842046,2021-12-30
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[46.796898],[40.9469],[1.3000001],[1.3000001],[0.],[7.6517167],[16.1064],16.896733333333334,6.1305760442478405,2021-12-30
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[45.6926],[40.0226],[0.9000001],[0.9000001],[0.],[8.105846],[16.7775],17.19976666666667,6.3211071401933525,2021-12-30
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[46.030098],[40.5401],[1.8000001],[1.8000001],[0.],[7.713597],[16.1064],18.95671666666667,6.2696822645822685,2021-12-30
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[43.1591],[37.5791],[2.8000002],[2.8000002],[0.],[7.63535],[15.8827],17.46623333333333,7.119164001314807,2021-12-30
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[42.9566],[37.1966],[1.5],[1.5],[0.],[6.1872363],[12.750899],29.775283333333334,7.249058974404128,2021-12-30
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[42.7154],[36.1454],[1.6000001],[1.6000001],[0.],[5.9438567],[12.5272],11.48685,7.4565173594092045,2021-12-30
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[44.4524],[37.7024],[2.],[2.],[0.],[6.044041],[13.1983],23.1486,7.061735346806094,2021-12-30
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[44.6531],[38.3531],[1.4000001],[1.4000001],[0.],[5.7032533],[12.3035],18.33235,6.795443342551294,2021-12-30
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[45.9869],[39.2369],[1.5],[1.5],[0.],[4.457191],[10.9613],15.028733333333333,6.5493688603258,2021-12-30
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[24.1574],[7.9573994],[0.],[0.],[0.],[8.750074],[21.0278],15.81475,-26.782987875669043,2017-01-09
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[24.7667],[9.4667],[0.],[0.],[0.],[8.950796],[22.369999],17.12755,-35.70243946178548,2017-01-09
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[23.5616],[8.261599],[0.],[0.],[0.],[8.950796],[22.369999],18.031716666666668,-28.19277444737853,2017-01-09
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[23.3969],[9.446899],[0.],[0.],[0.],[9.182606],[23.0411],16.896733333333334,-35.54823439438159,2017-01-09
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[22.472599],[8.2526],[0.],[0.],[0.],[9.621701],[23.2648],17.19976666666667,-28.15316174606594,2017-01-09
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[22.9901],[8.410099],[0.],[0.],[0.],[9.621701],[23.4885],18.95671666666667,-28.937203522059484,2017-01-09
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[20.119099],[5.5391026],[0.],[0.],[0.],[9.642482],[23.4885],17.46623333333333,-19.11198044671321,2017-01-09
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[20.0966],[5.876602],[0.],[0.],[0.],[9.8833885],[23.2648],29.775283333333334,-19.79351291755552,2017-01-09
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[19.8554],[6.4454],[0.],[0.],[0.],[10.599226],[25.0544],11.48685,-21.432710018457065,2017-01-09
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[21.7724],[8.3624],[0.],[0.],[0.],[8.880636],[22.369999],23.1486,-28.660531320811284,2017-01-09
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[22.063099],[8.563099],[0.],[0.],[0.],[8.468161],[21.0278],18.33235,-29.756550167639713,2017-01-09
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[24.6569],[12.8668995],[0.],[0.],[0.],[8.056306],[20.580399],15.028733333333333,-142.94733647153097,2017-01-09
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[72.8474],[58.3574],[0.],[0.],[0.],[10.418273],[22.5937],15.81475,3.678813620654015,2020-10-23
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[73.3667],[60.3167],[0.],[0.],[0.],[10.798016],[24.383299],17.12755,3.53077277920439,2020-10-23
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[72.1616],[59.1116],[0.],[0.],[0.],[10.798016],[24.383299],18.031716666666668,3.6291785166751382,2020-10-23
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[71.546906],[60.566902],[0.],[0.],[0.],[11.015947],[25.7255],16.896733333333334,3.5107809357894606,2020-10-23
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[69.9926],[59.822598],[0.],[0.],[0.],[10.981824],[25.7255],17.19976666666667,3.5688687444189697,2020-10-23
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[70.8701],[60.4301],[0.1],[0.1],[0.],[10.408663],[26.1729],18.95671666666667,3.5366246218380595,2020-10-23
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[67.7291],[57.8291],[0.],[0.],[0.],[10.821162],[27.067701],17.46623333333333,3.7310989273841817,2020-10-23
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[67.346596],[58.076603],[0.2],[0.2],[0.],[11.584982],[25.949202],29.775283333333334,3.8324680359542023,2020-10-23
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[67.015396],[58.4654],[0.4],[0.4],[0.],[12.782258],[24.8307],11.48685,3.6706536497194118,2020-10-23
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[68.4824],[60.4724],[0.3],[0.3],[0.],[8.770067],[22.5937],23.1486,3.5726609354535475,2020-10-23
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[69.0431],[60.3131],[0.5],[0.5],[0.],[8.2799225],[21.4752],18.33235,3.557198591580194,2020-10-23
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[70.9169],[61.196903],[0.2],[0.2],[0.],[8.031422],[20.8041],15.028733333333333,3.4632670291176626,2020-10-23
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[62.407402],[47.4674],[1.6000001],[1.6000001],[0.],[5.405955],[13.869399],15.81475,4.953246137111094,2020-10-05
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[63.466698],[49.7867],[1.2],[1.2],[0.],[4.9416943],[14.9879],17.12755,4.6202931499424515,2020-10-05
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[62.2616],[48.5816],[1.2],[1.2],[0.],[4.9416943],[14.9879],18.031716666666668,4.785117428717287,2020-10-05
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[62.4569],[50.0369],[1.1],[1.1],[0.],[7.214108],[16.5538],16.896733333333334,4.58225116909049,2020-10-05
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[61.8026],[48.8426],[1.5000001],[1.5000001],[0.],[7.8804655],[16.7775],17.19976666666667,4.760467097081689,2020-10-05
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[62.4101],[49.6301],[1.2],[1.2],[0.],[7.651717],[16.330101],18.95671666666667,4.65097228386352,2020-10-05
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[59.5391],[46.5791],[1.1],[1.1],[0.],[7.9153137],[16.1064],17.46623333333333,5.068212572019034,2020-10-05
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[59.2466],[47.1866],[1.2],[1.2],[0.],[6.5334187],[13.6456995],29.775283333333334,5.095455936627176,2020-10-05
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[59.2754],[47.485397],[2.0000002],[2.0000002],[0.],[5.524982],[13.869399],11.48685,4.956618462536428,2020-10-05
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[61.642403],[48.0524],[0.70000005],[0.70000005],[0.],[4.124824],[10.7376],23.1486,4.86947705804973,2020-10-05
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[62.2031],[48.073097],[0.8000001],[0.8000001],[0.],[4.297137],[10.5139],18.33235,4.8365813846928924,2020-10-05
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[64.9769],[47.2469],[0.],[0.],[0.],[4.124824],[11.6324],15.028733333333333,4.895845759530444,2020-10-05
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[46.387398],[30.4574],[2.2000003],[1.9000001],[0.21000001],[12.608824],[26.620298],15.81475,10.11087864856547,2023-01-12
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[48.8867],[32.0567],[1.9000002],[1.5],[0.28],[14.20627],[32.2128],17.12755,9.194255846419647,2023-01-12
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[47.6816],[30.8516],[1.9000002],[1.5],[0.28],[14.20627],[32.2128],18.031716666666668,9.854362566902713,2023-01-12
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[48.5969],[31.3169],[2.1000001],[1.5000001],[0.42000002],[16.621677],[36.9105],16.896733333333334,9.605222082999827,2023-01-12
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[47.4926],[30.3026],[4.9999995],[4.2],[0.56],[17.93092],[38.2527],17.19976666666667,10.522619004889451,2023-01-12
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[48.1001],[30.910099],[2.8999996],[2.2],[0.49],[17.879215],[38.2527],18.95671666666667,9.932397120624394,2023-01-12
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[44.8691],[28.1291],[3.5],[2.6000001],[0.63000005],[17.631193],[38.7001],17.46623333333333,11.946510650914558,2023-01-12
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[44.5766],[28.0166],[4.],[2.8000002],[0.84],[15.794233],[34.6735],29.775283333333334,12.220282421672094,2023-01-12
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[45.0554],[27.7754],[6.2],[4.3999996],[1.2600001],[14.121477],[30.1995],11.48685,12.581412871684913,2023-01-12
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[45.9824],[28.2524],[7.299999],[4.6000004],[1.89],[8.7357645],[20.3567],23.1486,12.36355820660049,2023-01-12
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[46.723103],[28.3631],[10.2],[7.5],[1.89],[8.503543],[19.9093],18.33235,12.597012869573057,2023-01-12
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[48.5069],[30.0569],[7.2],[4.8],[1.68],[8.191819],[23.4885],15.028733333333333,10.919460992195512,2023-01-12
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[53.9474],[35.7674],[6.899999],[6.899999],[0.],[17.108297],[38.923798],15.81475,8.0395611790602,2022-12-03
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[55.6367],[37.0967],[5.6999993],[5.6999993],[0.],[18.20786],[41.8319],17.12755,7.4913229294214005,2022-12-03
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[54.4316],[35.8916],[5.6999993],[5.6999993],[0.],[18.20786],[41.8319],18.031716666666668,7.90685531500057,2022-12-03
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[54.6269],[36.6269],[7.3999996],[7.3999996],[0.],[17.621256],[40.9371],16.896733333333334,7.780214863591996,2022-12-03
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[53.612602],[35.9726],[6.],[6.],[0.],[16.60963],[39.3712],17.19976666666667,7.897835657160825,2022-12-03
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[53.8601],[36.2201],[5.6000004],[5.6000004],[0.],[16.60963],[39.3712],18.95671666666667,7.787971365902851,2022-12-03
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[50.6291],[33.5291],[6.1],[6.1],[0.],[16.00667],[38.923798],17.46623333333333,8.892476305608726,2022-12-03
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[50.6066],[33.2366],[7.1],[7.1],[0.],[15.851161],[37.805298],29.775283333333334,9.234686733782345,2022-12-03
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[50.6354],[33.0854],[7.1000004],[7.1000004],[0.],[16.500813],[39.3712],11.48685,9.16896489601848,2022-12-03
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[52.1924],[34.0124],[6.8],[6.8],[0.],[14.526728],[35.3446],23.1486,8.781702379316311,2022-12-03
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[52.7531],[33.9431],[7.2],[7.2],[0.],[14.526728],[35.792],18.33235,8.812794232877074,2022-12-03
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[54.6269],[36.8969],[7.],[7.],[0.],[12.51521],[34.2261],15.028733333333333,7.648697180565576,2022-12-03
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[46.7861],[30.9461],[0.],[0.],[0.],[9.017635],[23.2648],15.81475,9.586382369408406,2015-12-09
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[47.5403],[32.4203],[0.],[0.],[0.],[9.312478],[24.159601],17.12755,8.827759528619726,2015-12-09
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[46.3685],[31.7885],[0.],[0.],[0.],[9.130688],[22.1463],18.031716666666668,9.14509177002952,2015-12-09
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[46.823],[32.603],[0.],[0.],[0.],[9.437913],[22.5937],16.896733333333334,8.740187766702661,2015-12-09
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[46.3379],[31.9379],[0.],[0.],[0.],[9.437913],[22.5937],17.19976666666667,9.06465239696929,2015-12-09
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[45.7412],[31.9712],[0.],[0.],[0.],[9.437913],[22.5937],18.95671666666667,9.058054494883107,2015-12-09
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[43.831398],[30.5114],[0.],[0.],[0.],[9.704559],[22.8174],17.46623333333333,9.84632749797175,2015-12-09
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[44.1653],[31.1153],[0.],[0.],[0.],[9.3687315],[22.1463],29.775283333333334,9.61409683396927,2015-12-09
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[44.4722],[31.6022],[0.],[0.],[0.],[9.822442],[22.369999],11.48685,9.214574412124195,2015-12-09
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[44.618],[31.658],[0.],[0.],[0.],[8.313096],[17.896],23.1486,9.249412578173626,2015-12-09
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[44.7458],[31.6058],[0.],[0.],[0.],[8.313096],[17.896],18.33235,9.241347979953822,2015-12-09
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[46.3928],[33.2528],[0.],[0.],[0.],[8.408858],[15.659],15.028733333333333,8.437571333890956,2015-12-09
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[80.9861],[68.9261],[10.1],[10.1],[0.],[7.4125414],[23.9359],15.81475,3.3070683830220093,2013-07-23
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[81.9203],[70.310295],[9.9],[9.9],[0.],[7.3820996],[23.7122],17.12755,3.2264912314627643,2013-07-23
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[80.7485],[69.4085],[15.300001],[15.300001],[0.],[8.288983],[24.383299],18.031716666666668,3.4588591344973696,2013-07-23
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[81.113],[70.133],[18.2],[18.2],[0.],[8.727168],[24.607],16.896733333333334,3.501531834950542,2013-07-23
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[80.357895],[69.7379],[18.2],[18.2],[0.],[8.727168],[24.607],17.19976666666667,3.5277065151927434,2013-07-23
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[80.9312],[69.771194],[18.2],[18.2],[0.],[8.727168],[24.607],18.95671666666667,3.5357572303309426,2013-07-23
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[78.3014],[67.6814],[18.900003],[18.900003],[0.],[8.750074],[24.607],17.46623333333333,3.686469064229986,2013-07-23
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[78.4553],[68.015305],[22.],[22.],[0.],[8.959178],[24.8307],29.775283333333334,3.8811566113623552,2013-07-23
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[78.7622],[68.1422],[19.400003],[19.400003],[0.],[9.174427],[25.278101],11.48685,3.6482684867931847,2013-07-23
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[81.068],[69.368],[19.300001],[19.300001],[0.],[8.57387],[25.949202],23.1486,3.628417417948734,2013-07-23
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[81.2858],[69.4058],[19.300001],[19.300001],[0.],[8.57387],[25.949202],18.33235,3.5907270004798457,2013-07-23
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[83.2928],[71.2328],[17.6],[17.6],[0.],[8.164283],[24.159601],15.028733333333333,3.4072841025450775,2013-07-23
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[81.796104],[53.9861],[0.],[0.],[0.],[4.52958],[12.3035],15.81475,4.078068737006073,2016-09-22
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[82.8203],[55.9103],[0.],[0.],[0.],[4.3950076],[11.6324],17.12755,3.8985123978123566,2016-09-22
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[81.7385],[55.5485],[0.],[0.],[0.],[4.6116934],[13.422],18.031716666666668,3.9371420698863617,2016-09-22
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[82.283005],[56.723],[0.],[0.],[0.],[4.8393707],[14.3168],16.896733333333334,3.8237837939615216,2016-09-22
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[81.7079],[54.5279],[0.],[0.],[0.],[4.8393707],[14.3168],17.19976666666667,4.030741449890264,2016-09-22
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[82.0112],[57.1712],[0.],[0.],[0.],[4.8393707],[14.3168],18.95671666666667,3.796133576254891,2016-09-22
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[79.741394],[56.0714],[0.],[0.],[0.],[5.1645155],[15.4353],17.46623333333333,3.8855214707182015,2016-09-22
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[79.985306],[56.7653],[0.],[0.],[0.],[5.1645155],[14.9879],29.775283333333334,3.9369989418829445,2016-09-22
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[80.1122],[57.0722],[0.],[0.],[0.],[5.5340323],[15.659],11.48685,3.7723057476972275,2016-09-22
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[81.518],[58.748],[0.],[0.],[0.],[5.3360767],[14.3168],23.1486,3.6953745859856144,2016-09-22
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[81.6458],[58.8758],[0.],[0.],[0.],[5.3360767],[14.3168],18.33235,3.6497985826645647,2016-09-22
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[83.5628],[60.6128],[0.],[0.],[0.],[6.0852976],[14.764199],15.028733333333333,3.498650997785224,2016-09-22
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[46.387398],[37.2074],[0.1],[0.1],[0.],[3.6415722],[9.8428],15.81475,7.014948630495701,2017-01-21
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[48.6167],[39.0767],[0.],[0.],[0.],[3.963974],[10.7376],17.12755,6.493294870246361,2017-01-21
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[47.4116],[37.8716],[0.],[0.],[0.],[3.963974],[10.7376],18.031716666666668,6.824390774904496,2017-01-21
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[49.4069],[38.3369],[0.],[0.],[0.],[4.3950076],[10.7376],16.896733333333334,6.688474093914847,2017-01-21
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[49.7426],[37.3226],[0.],[0.],[0.],[4.9669466],[12.079801],17.19976666666667,6.979547111394719,2017-01-21
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[48.550102],[36.2201],[0.],[0.],[0.],[5.0020843],[12.079801],18.95671666666667,7.33432802028769,2017-01-21
Township of Dorrance,"('-76.00000', '41.10000')",Township of Dennison,"('-75.90000', '41.10000')",[47.3891],[34.3391],[0.],[0.],[0.],[4.8393707],[11.6324],17.46623333333333,7.999878846644552,2017-01-21
Township of Dennison,"('-75.90000', '41.10000')",Township of Kidder,"('-75.70000', '41.10000')",[49.166603],[34.4966],[0.],[0.],[0.],[5.716399],[12.5272],29.775283333333334,8.052630535869149,2017-01-21
Township of Kidder,"('-75.70000', '41.10000')",Township of Tobyhanna,"('-75.60000', '41.10000')",[50.5454],[34.9754],[0.],[0.],[0.],[7.8263035],[16.7775],11.48685,7.734512558106614,2017-01-21
Township of Tobyhanna,"('-75.60000', '41.10000')",Township of Paradise,"('-75.30000', '41.10000')",[57.2324],[35.7224],[0.],[0.],[0.],[7.3854885],[17.4486],23.1486,7.5328403909867685,2017-01-21
Township of Paradise,"('-75.30000', '41.10000')",Township of Jackson,"('-75.30000', '41.00000')",[55.5431],[35.8331],[0.],[0.],[0.],[6.9383073],[17.2249],18.33235,7.459762011696052,2017-01-21
Township of Jackson,"('-75.30000', '41.00000')",Township of Stroud,"('-75.20000', '41.00000')",[53.8169],[37.6169],[0.],[0.],[0.],[6.651079],[18.119701],15.028733333333333,6.882705097884787,2017-01-21
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[15.826099],[0.7961025],[2.4],[0.],[1.75],[12.354236],[29.3047],15.81475,-12.569619996872479,2014-01-03
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[17.3903],[1.0102959],[2.8],[0.],[1.9600002],[13.898234],[33.555],17.12755,-12.826301023004438,2014-01-03
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[16.848501],[-0.88150024],[3.0000002],[0.],[2.17],[13.124157],[30.8706],18.031716666666668,-11.210781538124488,2014-01-03
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[17.843],[-1.057003],[3.8],[0.],[2.73],[13.849542],[33.3313],16.896733333333334,-11.181471658148423,2014-01-03
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[17.8979],[-2.4421005],[3.8],[0.],[2.73],[13.849542],[33.3313],17.19976666666667,-10.235265779465736,2014-01-03
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[16.4912],[-3.7588005],[3.8],[0.],[2.73],[13.849542],[33.3313],18.95671666666667,-9.463766981578633,2014-01-03
